-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708,-1.5708
-1.1861,-1.1876,-1.1889,-1.19,-1.1908,-1.1915,-1.1919,-1.1921,-1.1921,-1.1918,-1.1913,-1.1906,-1.1897,-1.1886,-1.1872,-1.1857,-1.1839,-1.1819,-1.1796,-1.1772,-1.1745,-1.1716,-1.1685,-1.1651,-1.1616,-1.1578,-1.154,-1.1502,-1.1463,-1.1425,-1.1386,-1.1347,-1.1308,-1.1268,-1.1229,-1.1189,-1.1149,-1.1109,-1.1068,-1.1028,-1.0987,-1.0946,-1.0905,-1.0863,-1.0822,-1.078,-1.0738,-1.0696,-1.0653,-1.0611
1.2891,1.2585,1.2296,1.2024,1.1769,1.1532,1.1311,1.1107,1.092,1.0751,1.0598,1.0463,1.0344,1.0243,1.0158,1.0091,1.004,1.0007,0.99904,0.9991,1.0009,1.0043,1.0095,1.0164,1.025,1.0349,1.044,1.0519,1.0587,1.0643,1.0686,1.0719,1.0739,1.0748,1.0744,1.0729,1.0703,1.0664,1.0614,1.0552,1.0478,1.0392,1.0295,1.0185,1.0064,0.99314,0.97868,0.96304,0.94622,0.92823
1.4678,1.4999,1.5301,1.5584,1.5847,1.6091,1.6316,1.6522,1.6708,1.6875,1.7023,1.7152,1.7261,1.7351,1.7422,1.7474,1.7507,1.752,1.7514,1.7489,1.7444,1.738,1.7297,1.7195,1.7074,1.6937,1.6808,1.669,1.6585,1.649,1.6408,1.6336,1.6277,1.6229,1.6192,1.6168,1.6154,1.6153,1.6163,1.6184,1.6217,1.6262,1.6318,1.6386,1.6466,1.6557,1.6659,1.6773,1.6899,1.7037
-0.80712,-0.8321,-0.85547,-0.87723,-0.89738,-0.91591,-0.93284,-0.94816,-0.96187,-0.97396,-0.98445,-0.99332,-1.0006,-1.0062,-1.0103,-1.0127,-1.0135,-1.0128,-1.0104,-1.0064,-1.0007,-0.99351,-0.98467,-0.97422,-0.96216,-0.94852,-0.93346,-0.91701,-0.89917,-0.87994,-0.85931,-0.8373,-0.8139,-0.78911,-0.76293,-0.73535,-0.70639,-0.67604,-0.64429,-0.61116,-0.57663,-0.54072,-0.50341,-0.46472,-0.42463,-0.38316,-0.34029,-0.29604,-0.25039,-0.20335
1.558,1.5582,1.5582,1.5581,1.5579,1.5576,1.5571,1.5564,1.5557,1.5548,1.5537,1.5526,1.5513,1.5498,1.5483,1.5465,1.5447,1.5427,1.5406,1.5383,1.5359,1.5334,1.5308,1.528,1.525,1.5215,1.5144,1.5035,1.4885,1.4697,1.4468,1.42,1.3893,1.3546,1.3159,1.2733,1.2268,1.1763,1.1218,1.0634,1.001,0.9347,0.86442,0.79019,0.71201,0.62988,0.54379,0.45374,0.35975,0.2618
0.81995,0.84474,0.86805,0.88989,0.91026,0.92915,0.94657,0.96252,0.97698,0.98998,1.0015,1.0115,1.0201,1.0272,1.0328,1.037,1.0396,1.0408,1.0406,1.0388,1.0356,1.0309,1.0247,1.0171,1.0079,0.99784,0.98981,0.98433,0.98142,0.98107,0.98329,0.98807,0.99541,1.0053,1.0178,1.0328,1.0504,1.0706,1.0933,1.1186,1.1464,1.1768,1.2098,1.2453,1.2834,1.3241,1.3673,1.4131,1.4614,1.5123
